ASVID	Kingdom	Phylum	Class	Order	Family	Genus	sample_30114	sample_30208	sample_30213	sample_30220	sample_30225	sample_30237	sample_30250	sample_30401	sample_30417	sample_30445	sample_30455	sample_30471	sample_30482	sample_30488	sample_30501	sample_30517	sample_30539	sample_30558	sample_30563	sample_30567	sample_30571	sample_30582	sample_30590	sample_30597	sample_30629	sample_30701	sample_30711	sample_30717	sample_30721	sample_30725	sample_30733	sample_30742	sample_30774	sample_30782	sample_30784	sample_30798	sample_30800	sample_30802	sample_30806	sample_30810	sample_30815	sample_30830	sample_30860	sample_30864	sample_30865	sample_30867	sample_30875	sample_30919	sample_30923	sample_30925	sample_30927	sample_30929	sample_30940	sample_30945	sample_30961	sample_30979	sample_31000	sample_31003	sample_31004	sample_31043	sample_31076	sample_31079	sample_31085	sample_31089	sample_31106	sample_31110	sample_31111	sample_31123	sample_31210	sample_31216	sample_31270	sample_31285	sample_31289	sample_31299	sample_31305	sample_31311	sample_31373	sample_31380	sample_31389	sample_31391	sample_31392	sample_31402	sample_31416	sample_31420	sample_31439	sample_31448	sample_31449	sample_31451	sample_31505	sample_31511	sample_31512	sample_31516	sample_75015	sample_75041
44cbd3f6992232ebfa5a947df3682f04	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Intestinibacter	3.9689008	2.6753117	2.8613898	5.2933178	3.5137077	4.6358362	5.2114465	8.1220651	8.4267005	3.7243686	3.623583	5.2668793	4.0376157	8.4452309	2.7245847	6.8574559	4.914531	3.1276332	5.1044187	2.7822106	3.807035	3.4274632	5.7690455	8.1507607	5.0167807	2.8229782	3.437428	4.7354853	5.1141771	2.7518607	2.8813758	3.3303195	2.8655819	3.9584942	7.8081708	3.2551581	8.0115415	2.8832702	3.7464838	8.4201155	7.1770886	3.544536	5.2130941	8.4509441	3.578258	7.8365384	8.4461137	2.7645984	3.2990365	5.2442765	5.0963855	2.7336861	4.1204673	3.4662096	4.5219116	3.5489246	4.6367019	4.0323223	2.7992463	2.8453934	3.8092792	7.9810095	2.6732833	3.0290874	6.5565183	3.8223448	2.5652017	8.0314234	5.1011689	2.9323785	5.4931371	3.8826236	2.7923235	3.1675266	4.8831794	4.7359391	5.0616241	4.3574709	3.4938891	2.4033584	6.0492567	2.9295895	2.7166949	3.3254707	3.0991359	2.4031556	2.4036754	2.4527075	2.6576041	3.3178496	3.9185476	3.7950353	4.7535355	8.3211298
45621df11aad4d074a10dbfe942e90ab	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminiclostridium_6	5.7336259038	4.1884707451	6.0758512882	5.5090729495	5.6396531851	5.5288502615	5.5037256903	4.3714178177	4.5102970252	5.8173430808	5.8045602553	5.5078180137	5.6242533756	4.5057478481	6.1040371701	4.4374494609	5.5234621816	5.901015145	5.5282779514	6.0900307207	4.1250582959	5.9713755409	4.998401853	4.5180961247	5.6039817602	6.0647223841	5.939432763	5.5194674456	5.5769625018	6.0971215135	5.2940848729	5.8663830971	5.3242906356	5.6372625996	4.6150736135	5.2923079188	4.3686591789	6.0318289163	5.8136979568	4.5090146356	4.91477153	5.5019755387	5.5128627134	4.5048630299	5.8296842568	4.6589149618	4.5058453552	5.2501997182	5.7688130504	5.5293244571	5.5461066885	4.3236930049	5.7983892061	5.5074422171	5.5919502696	4.6788789218	5.6511058907	5.6240710285	6.0932837205	6.0623927356	4.6187150654	4.3510081954	4.216746866	4.1769666597	4.3667433424	5.8213157017	4.2717205558	4.413836202	4.6040598004	4.1575646032	4.1853501567	5.6808042395	6.0684972384	5.965950123	5.624529302	5.5246089588	4.1705019768	5.6153964344	4.1714219566	4.6144639812	4.2195287227	5.9847963136	6.0927793205	5.8165461289	5.6190106517	4.5413256025	4.5387235893	4.4710098733	4.9365301061	5.8992934673	4.2183260307	5.6854687666	5.580892391	4.5234879128
4c690c31de0b564bbe3c1e84bf904441	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Parasutterella	2.324612	4.292535	3.481693	2.8599	2.5896537	3.1163783	2.8965534	1.8893604	1.6805084	2.3520091	2.4031361	2.8714228	3.3003897	1.6776358	3.518902	2.2883516	3.005673	3.4907326	2.92454	3.5047846	3.7749591	3.3185263	2.2426073	1.7636103	2.9109564	3.5056017	3.3361762	3.081638	2.8888401	3.5124827	3.2188884	3.4299106	3.2014349	3.3243133	1.808992	3.0258672	1.9277103	3.5029757	2.339866	1.6835835	1.802148	2.7001966	2.8900482	1.676469	2.4019247	1.7666518	1.6772925	3.3212027	2.5757111	2.8668269	2.9161205	4.1406924	3.1495313	2.7242893	3.122201	3.4323345	3.0357024	3.3027022	3.4953557	3.4978813	3.350002	1.9532415	4.2677893	4.1208412	2.4601414	2.3023279	4.2758904	1.885022	2.8123633	4.19045	3.0186258	3.326757	3.515736	3.4301254	2.9520472	3.0781586	3.2117086	3.1741682	3.8955526	4.0810193	2.7635474	3.5157501	3.5302242	3.4664908	2.8089714	4.1449066	4.1466499	4.1749515	3.6493144	3.4129088	3.6503373	3.3597925	3.0338743	1.7039169
b415261afb4d3aebe175b0c544b69de9	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Paraprevotella	7.6587189559	9.2364236514	10.6150667791	5.9046852661	8.0482587664	6.5588822171	5.9497001989	4.886509356	4.6163178277	7.8226103101	7.9061355893	5.921344808	7.5109638554	4.6035773159	10.8631486398	5.8317847316	6.295462503	9.5745747045	6.1551950918	10.7484628571	8.3190930602	9.6462830345	6.4980167884	4.8206530516	6.5815832894	10.5954030366	9.4888168957	6.4303303814	6.3731270244	10.8073924436	8.6940435577	9.2406342714	8.6973768263	7.6389580166	5.0528002226	8.3818972741	4.9702165962	10.3912518671	7.80386084	4.6216037534	5.4457856691	8.072710236	5.990619486	4.5995587664	7.933949568	5.0188825548	4.6028949542	8.8082314639	8.1782138076	6.040609593	6.2447836603	9.1415858142	8.2497609575	8.1311253552	6.9482145303	8.3532003682	7.1245061119	7.514642082	10.7493526529	10.5655310252	8.1558496542	4.9991016999	9.2282711623	8.9460168712	6.0861354236	7.741298661	9.3002836379	4.9414208374	7.1350812727	9.0340540334	6.9667867552	7.9057746903	10.6390505933	9.8424342999	6.7910233191	6.453752953	7.3127431897	7.1975211216	8.5648070475	9.3307038052	6.5192205584	10.1331293247	10.8169925308	9.0126619734	8.3958695846	9.3553088306	9.3555941056	9.334703521	9.0027634697	9.4043764125	8.2014731989	8.0021870654	6.6994417942	4.6912220995
6206f02c01dd4fe1125f352d41d51004	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	1.8111928	1.551812	1.274359	1.2391731	1.7161949	1.2047439	1.2323739	2.7138006	2.7698113	1.7578943	1.7365449	1.2371152	1.1983048	2.7738083	1.2755892	2.4504539	1.2200817	1.2330698	1.233379	1.2742897	1.8113013	1.2747021	2.2067931	2.7139327	1.2524325	1.2682932	1.2646288	1.2078737	1.2497397	1.274872	1.577222	1.2341094	1.5729344	1.1977204	2.6402756	1.6630947	2.6915081	1.2611538	1.7633226	2.7685505	2.5002078	1.7245646	1.2353096	2.7749912	1.726371	2.6443272	2.77398	1.5506612	1.6666536	1.2424075	1.2386317	1.5628122	1.2602696	1.7082475	1.2177735	1.7390948	1.2439932	1.1979078	1.2764322	1.2688754	1.8001004	2.6859645	1.5508483	1.6330959	2.3897578	1.7795104	1.5248961	2.6939195	2.078799	1.6110525	2.1727492	1.2071227	1.267698	1.2567129	1.2507042	1.209488	2.0802193	1.2151949	1.7384251	1.4782401	2.2903469	1.2485883	1.2713365	1.2172017	1.6235005	1.4796287	1.4798533	1.4932342	1.5322119	1.2440166	1.8326066	1.2032975	1.2285781	2.7481367
dca4d682cd154191a0edb8c17261d169	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Holdemanella	5.86425065	4.6016076	2.07475051	3.91403453	5.66710854	3.32574956	3.83509119	6.49480288	6.65300128	5.82323332	5.78417155	3.88890192	2.84434244	6.65586217	1.96766887	6.1524326	3.57786704	2.20002678	3.75512597	2.01138899	5.00422842	2.52341397	6.08304159	6.58064835	3.72782734	2.03178297	2.51090275	3.41057584	3.7982412	1.98813346	5.24196837	2.362311	5.25025842	2.78069342	6.5237558	5.39119152	6.46296683	2.06483132	5.83264957	6.65050351	6.47111416	5.60721757	3.84338582	6.65703014	5.78002778	6.55179619	6.65614373	5.17132206	5.65285849	3.88409395	3.76025252	4.69569373	3.04100299	5.58550519	3.26613599	5.18260244	3.41250199	2.8394046	2.02930154	2.05086372	5.25431652	6.44334292	4.61648493	4.73160689	6.02304998	5.86160545	4.60226211	6.49199283	5.68787768	4.68201445	5.59361093	2.74143563	2.00609617	2.28142037	3.61992646	3.4148098	5.44307726	3.131686	4.90547222	4.69899321	5.79229839	2.07520072	1.95272533	2.32437288	5.49889976	4.66225677	4.66125693	4.64944709	4.97317573	2.37384526	5.08834909	2.66415901	3.47058787	6.63041626
35481fb237420b4a9a1a148592a7d192	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Catenibacterium	1.550740916	1.544304677	2.023880385	3.173886619	1.523742757	2.827868113	3.128769932	1.978502892	1.977673343	1.523580529	1.517186956	3.159406798	2.532338803	1.979291479	1.958800078	1.891730603	2.975087598	2.119591641	3.077648167	1.985512014	1.68176169	2.298414096	1.755199987	1.962872088	3.050304857	2.000252821	2.295030108	2.878683697	3.095401879	1.971345418	1.47732722	2.218599483	1.47262773	2.4935556	1.930148739	1.522857228	1.973011758	2.023748752	1.527969736	1.977517375	1.853449993	1.537313607	3.13187886	1.979688353	1.510518279	1.925678318	1.979317554	1.46590807	1.491369457	3.152651887	3.077912203	1.541695699	2.622283051	1.53172212	2.782750559	1.60199575	2.859220483	2.529456685	1.995549657	2.011579279	1.638423182	1.973086168	1.542160336	1.587560438	1.878184196	1.533223506	1.524578566	1.968859749	1.752144272	1.576469648	1.820475109	2.464282228	1.984937242	2.157848022	2.984131918	2.880156151	1.784976116	2.700976184	1.640493134	1.469318268	1.86205249	2.036165797	1.951439788	2.202534354	1.480685489	1.47544922	1.475822717	1.489370407	1.479786269	2.220511685	1.68215781	2.418744306	2.903686988	1.970952254
6ed2412512e9c2eca66d7226f1977035	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Butyrivibrio	2.311744806	2.739313393	2.806888625	1.92777568	2.446051297	2.032072622	1.932889103	1.141320429	1.092570661	2.382291136	2.413631484	1.929851449	2.203691613	1.087454251	2.853262155	1.45689303	1.990506278	2.598005341	1.970694835	2.83151301	2.299012855	2.628837994	1.787575502	1.152505767	2.057208587	2.80080105	2.595533389	2.009922215	2.017891271	2.842682811	2.697309206	2.536918134	2.705147615	2.226958547	1.244609833	2.546546624	1.164865342	2.760171831	2.371439064	1.093726138	1.427893697	2.441964353	1.94160028	1.086127149	2.427214694	1.243433287	1.087292919	2.748416135	2.521071512	1.953843115	1.989398176	2.721309256	2.366105907	2.462309385	2.108978949	2.436020767	2.152735679	2.204182236	2.832536956	2.795515402	2.329494814	1.170453705	2.740914306	2.600297098	1.529590225	2.347084552	2.786975894	1.16493813	1.930147605	2.639167323	1.796962943	2.280033977	2.808626126	2.657158434	2.09465575	2.014875438	1.925799112	2.153486347	2.425942465	2.886326542	1.638750254	2.707401865	2.843048587	2.487797731	2.600228265	2.883830454	2.88315602	2.855447103	2.781899667	2.57114895	2.273937563	2.296094617	2.068080777	1.116293481
f0f99f83eb7bb83700cd7a614da6de9a	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium_sp.UBA1819	3.9106275	3.11340804	3.3068617	3.18972035	3.89173368	3.41478307	3.22918623	2.79674363	2.84148724	3.97648018	3.97665642	3.2016808	3.50619731	2.83720562	3.32098363	2.95227592	3.31374126	3.45783859	3.23291922	3.31796491	3.0250139	3.23666689	3.3536299	2.87460005	3.15517239	3.3385723	3.27895168	3.38988284	3.15732949	3.32005291	3.72200018	3.42845727	3.73927253	3.51823566	2.9593886	3.70636719	2.80686401	3.36276845	3.97453471	2.84148922	3.17982545	3.80994743	3.21450626	2.83613443	3.99390957	2.98003998	2.83716103	3.70041884	3.9770359	3.1774089	3.2096289	3.18667071	3.21753794	3.81983674	3.36469724	3.34211145	3.23250545	3.50847598	3.3063859	3.33296238	3.29764694	2.79961479	3.12959244	3.09074219	2.93970838	3.97357911	3.1646445	2.82980286	3.19756061	3.08345799	2.93026871	3.48359024	3.34537943	3.34616582	3.17609992	3.38176807	2.95474543	3.3940049	3.06426321	3.35483379	2.9052945	3.41365889	3.3407098	3.50278722	3.90058586	3.31406274	3.3126889	3.27472554	3.52972033	3.38445604	3.06767485	3.51126433	3.29083303	2.85977458
12c05cf3694a141871095c85fbd72813	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus_2	5.08117251	5.51348062	9.85051888	8.39353521	5.12673119	8.49774978	8.38906849	5.2215654	5.1906772	5.07165021	5.08116651	8.39320787	8.76241152	5.19087972	9.92120231	5.24549943	8.46190617	9.44634956	8.45537538	9.88709302	5.43531041	9.57527232	5.17108126	5.19434637	8.63102645	9.82894583	9.50543636	8.46820929	8.56243723	9.90435258	5.26278876	9.35397024	5.25780856	8.79751257	5.18457458	5.23021646	5.22410015	9.75231727	5.07048375	5.1909855	5.1422115	5.16081796	8.40996687	5.1909418	5.07674306	5.17531779	5.19085119	5.28534123	5.11087567	8.44488975	8.4956901	5.48150346	9.13884334	5.16237038	8.6491785	5.34786054	8.77007745	8.76255444	9.89293432	9.82227823	5.33789891	5.22816368	5.50787929	5.48715216	5.26954223	5.06351185	5.50614123	5.21493301	5.27399884	5.49926757	5.34198092	8.90047759	9.83935265	9.58625281	8.68926282	8.48005775	5.36598611	8.71566103	5.45305617	5.45676792	5.31077445	9.64520195	9.89707821	9.24644046	5.16378082	5.47232517	5.47263971	5.48047424	5.36287828	9.4281537	5.41261	8.9178306	8.60422321	5.19000867
f625f6877cd9a9bbd305ff5e9d3fb15c	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospira	11.6039213631	14.2476365108	17.0376568456	11.7804010786	12.179101783	12.0909116207	11.7523133193	8.0630381813	7.7012279167	11.8124185624	11.936971317	11.775674995	13.0231667149	7.684444024	17.2895645946	9.3176991692	11.9918676718	15.5218320992	11.9927747614	17.1665625321	12.8345445276	16.0609921792	10.1436469963	7.9633061474	12.6547880969	16.9484918231	15.7936817274	11.9912620993	12.4049240353	17.2284427325	13.2535653943	15.1960621717	13.2551300942	13.1468964337	8.2583792059	12.7635125547	8.1713727662	16.6628895929	11.7823527038	7.7080114038	8.7397793786	12.2539857716	11.8329340064	7.6793802499	11.9695948654	8.2086577397	7.6835753043	13.4464202586	12.3463093026	11.971393203	12.1464268185	14.0836627488	14.4812767213	12.3320722277	12.6564260069	12.8354371325	13.1363833673	13.0230098095	17.1917818468	16.9262183901	12.5335137277	8.2114827673	14.2314533543	13.7968967485	9.6735708265	11.6886058109	14.3387117712	8.1280259496	11.0706081333	13.9378532492	10.9016778387	13.5313954457	16.9839617281	16.0657669006	12.8602206856	12.0369120201	11.3965876639	12.8889690919	13.2140805888	14.3682767277	10.2679770731	16.2578206283	17.1951334247	14.7816448335	12.7147725852	14.4165872467	14.4169023514	14.3862871046	13.7969114332	15.4796657175	12.6576525135	13.5857252348	12.5162937163	7.7955785726
0f887754fea4181d97354ace981c35df	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Terrisporobacter	1.8876534	1.1229976	1.1586581	2.0217987	1.6011595	1.7913523	1.9932424	4.5767883	4.7708218	1.729509	1.6658928	2.0125443	1.5798325	4.7827927	1.1107957	3.7642838	1.8886244	1.2559879	1.9547694	1.1309476	1.830799	1.3581816	3.0560917	4.5926694	1.9220114	1.1457319	1.3623196	1.826397	1.956837	1.1203613	1.2184854	1.3271977	1.2078069	1.551995	4.3709654	1.4510561	4.5055944	1.1675418	1.7430667	4.7665851	3.9606573	1.6256121	1.9934384	4.7864952	1.6364057	4.388637	4.7833629	1.147625	1.461979	2.0037204	1.9514247	1.1551235	1.6037303	1.575297	1.7494999	1.6550499	1.7877017	1.5779813	1.1367434	1.1535264	1.8188373	4.4863012	1.120821	1.3437702	3.5733778	1.7909309	1.0519697	4.5175052	2.6377981	1.2843457	2.8979148	1.5242616	1.1350562	1.2678003	1.8745666	1.8263264	2.624798	1.6914053	1.6345335	0.9437216	3.2506223	1.1850384	1.1084276	1.3268144	1.3422072	0.9457538	0.9461062	0.9778924	1.0905248	1.3217827	1.899345	1.493717	1.8305506	4.7023994
5d3bfe59052fd3221feb7af614fb92cb	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminiclostridium_5	6.604913159	6.352134103	7.537275561	8.732014793	6.506045304	8.618515224	8.730229821	7.604268296	7.655321158	6.544951886	6.522966283	8.730750759	8.394699178	7.659701801	7.474709587	7.325940377	8.66252773	7.844968402	8.67916716	7.504592387	6.647590623	7.773583351	7.049374547	7.597780295	8.550107677	7.549717483	7.825310194	8.645713494	8.604387011	7.489309009	6.357723262	7.925481935	6.352079871	8.364138791	7.5171623	6.454903646	7.58148643	7.608914784	6.552105102	7.654100767	7.358776171	6.518681314	8.716447603	7.660952851	6.510682508	7.519391945	7.659871104	6.328478423	6.448036968	8.694957096	8.650435842	6.36250036	8.133541078	6.501427508	8.506559841	6.552872032	8.429281346	8.394326861	7.501675431	7.556325511	6.623556365	7.576293676	6.350520617	6.44546139	7.263676375	6.568956267	6.319700516	7.582010007	6.927737005	6.42022012	7.037482503	8.286790701	7.539743264	7.749082318	8.501605866	8.63792247	6.937661072	8.44927665	6.56417838	6.257044196	7.163674618	7.688192819	7.491335126	8.003010284	6.403330402	6.260170695	6.260480242	6.277669466	6.314810786	7.872748247	6.668190206	8.268147146	8.553136532	7.632580042
5d7d666f614379e3cd70daaf21e58986	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Megamonas	0.335311519	0.733686192	2.449218785	1.624847271	0.358791664	1.845947156	1.652278414	0.704557845	0.658888618	0.31303786	0.315750057	1.63374376	2.049147904	0.660230275	2.494731584	0.691725422	1.752649479	2.357776289	1.689130812	2.475695797	0.775102464	2.258345556	0.535216528	0.65940538	1.720126984	2.462010335	2.25494854	1.812328095	1.686842257	2.485713027	0.436707573	2.289602795	0.428112095	2.075764772	0.633699579	0.445496027	0.70641437	2.441387219	0.314842852	0.659377301	0.551628884	0.394211498	1.652074971	0.66042975	0.309024771	0.620553209	0.660189186	0.444906043	0.321979273	1.642144423	1.692240097	0.697788243	2.024408476	0.393090514	1.886163387	0.614326448	1.849074915	2.050927871	2.469972849	2.454522146	0.636929722	0.712135588	0.725770954	0.745131607	0.713013301	0.313467288	0.707900842	0.692760365	0.648751236	0.748071577	0.767911278	2.102194124	2.472247611	2.345690339	1.765638357	1.812422824	0.769527758	1.941847961	0.755136297	0.606169789	0.760021014	2.425051339	2.497314223	2.290741988	0.357396723	0.62607191	0.626877032	0.647674319	0.52699012	2.294451551	0.748817576	2.131511184	1.808183137	0.656176048
09aa39e78c9dbe10d6cb7f0f0f2912d7	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Senegalimassilia	5.38987347	3.961558065	3.930854481	3.964974388	5.221659837	4.055215468	3.981945624	5.327691117	5.480326406	5.390712725	5.359789605	3.97009791	4.080320922	5.480515234	3.932155915	5.126804884	4.014382753	4.01975049	3.980328859	3.933237792	4.232427785	3.917476246	5.278878822	5.437208983	3.9376188	3.945877036	3.939902286	4.04620291	3.942287791	3.932944692	4.7970359	4.012609608	4.812983537	4.083400702	5.434351795	4.905486305	5.306444192	3.960802692	5.397229323	5.478265589	5.505353498	5.131661968	3.974756192	5.480937283	5.365181086	5.46807777	5.480727251	4.73040431	5.255396519	3.957293306	3.968219633	4.07576258	3.935429015	5.119126876	4.026142115	4.546165276	3.963060302	4.081303441	3.927876837	3.9439061	4.578544507	5.28680037	3.981983971	4.052699802	5.014676975	5.419676007	3.989744426	5.341805778	4.875490758	4.009499141	4.65934107	4.062880839	3.948109608	3.963916714	3.943406328	4.042212787	4.550491281	4.034914919	4.176191505	4.170884443	4.807712482	3.988865112	3.94220137	4.051238742	5.093708106	4.119763365	4.118178834	4.087812858	4.48179769	3.989617847	4.323085183	4.073661577	3.996922602	5.470851552
56997de5a2ae443fb249f7898ec860c3	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae_UCG.003	4.8704074	5.9817492	7.3336434	4.3905908	5.1386181	4.8975451	4.4365501	2.9615491	2.8167745	4.9858834	5.0448821	4.4063952	5.5250861	2.8082851	7.4912981	3.5621666	4.6891074	6.7670702	4.5653262	7.4201459	5.2328416	6.7080321	4.0487766	2.9371229	4.7912605	7.3362686	6.6316086	4.8070358	4.6641693	7.4569434	5.6455066	6.5489814	5.651814	5.6090664	3.092029	5.3863379	3.0105218	7.2226288	4.9680197	2.8196482	3.3707605	5.1562506	4.4551583	2.8058365	5.0655602	3.076839	2.8079133	5.7407831	5.2448328	4.4690798	4.6095868	5.9167357	5.8441131	5.1942861	5.1140308	5.3282836	5.1609748	5.5284294	7.4153265	7.3154599	5.1593438	3.0271475	5.9773903	5.743889	3.7219747	4.9229763	6.0429184	2.9971936	4.4284052	5.8157754	4.2867883	5.7568485	7.3660308	6.8794672	4.929894	4.8178245	4.5291068	5.2807586	5.439914	6.1235034	3.9813157	7.0881575	7.4722165	6.4444286	5.4128082	6.1364452	6.1360957	6.1067162	5.8708935	6.629146	5.1601969	5.8286867	4.9268895	2.8615644
b77e30af54ca82281f2a888d2139dcc7	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	8.110077312	13.904967844	8.815550623	7.254796498	8.907897898	7.614567329	7.295217844	6.706150721	6.030367508	8.193119096	8.346732188	7.268177041	7.980751166	6.020862874	8.898021262	7.982195901	7.465417811	8.593345715	7.367127203	8.862671193	12.497049751	8.469633528	7.845431528	6.309785065	7.452827959	8.830086981	8.450064493	7.55713468	7.387329616	8.881104798	10.702884501	8.470642713	10.647059717	8.028537928	6.459336518	10.17933966	6.833398059	8.783169774	8.163781785	6.040577715	6.444600241	9.234060937	7.300012302	6.016840393	8.341381437	6.322736789	6.019697373	10.987904533	8.852076908	7.293484825	7.380697485	13.459646782	8.023693457	9.310426636	7.709213315	11.414300785	7.678871495	7.983551112	8.855382234	8.817536788	11.205318851	6.913449344	13.831392221	13.437191851	8.515697738	8.051953538	13.839603353	6.698873721	9.61816425	13.629910504	10.241979763	8.090760369	8.847520727	8.604630252	7.534845612	7.560122761	10.817516979	7.808105666	12.813885768	13.202095717	9.471750873	8.736086143	8.896790805	8.450931491	9.523238402	13.394508712	13.400254547	13.499867153	11.961148773	8.494173165	12.118161863	8.13876271	7.580942749	6.11140697
040a10ba2dda0684073503e06c8c1b18	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella_7	0.41934547	0.66275247	3.04512361	1.94883925	0.44979129	1.93745336	1.92895066	0.42653963	0.39096351	0.41779066	0.42341655	1.94357752	2.10654518	0.39071517	3.09621027	0.47665412	1.9504724	2.66518719	1.97841984	3.06986054	0.64327932	2.85657678	0.44479113	0.40417542	2.14762122	3.01530214	2.78377205	1.92455016	2.09321702	3.08297866	0.50976992	2.60394995	0.50596246	2.12942131	0.4062648	0.50186734	0.4326339	2.94504399	0.41824567	0.39149832	0.3918202	0.46629257	1.95105968	0.39054879	0.4216408	0.39825459	0.3906526	0.51757506	0.43923574	1.99325624	2.01942283	0.64363501	2.51985235	0.46906472	2.07562983	0.57357059	2.22399329	2.10570874	3.07917717	3.01221269	0.57573399	0.43649251	0.65917144	0.65580822	0.49986361	0.41440426	0.65421509	0.42522079	0.53047106	0.6602858	0.57104593	2.22405189	3.02090973	2.82017943	2.18413571	1.93696237	0.58944238	2.11554497	0.64430265	0.60844645	0.54422943	2.84026046	3.06915869	2.48872749	0.4637217	0.6183007	0.61868297	0.62754539	0.5621237	2.67987311	0.62599912	2.22660436	2.07063749	0.39459103
8e80db12c1749f35e3a86cc377d1fbd6	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Marinifilaceae	Odoribacter	3.6543177	3.0471775	3.1241663	2.7203761	3.701302	2.8941645	2.7458052	1.9141469	1.9370157	3.7585673	3.7741003	2.7283042	3.0142307	1.9301178	3.149617	2.2305565	2.8184734	3.1347978	2.7629306	3.1398579	2.7289421	3.0154598	2.8126574	2.0001164	2.7499549	3.1405921	3.0281108	2.8709131	2.7361413	3.1451763	3.6543852	3.0944127	3.6763752	3.0301431	2.1338841	3.5601535	1.9359814	3.1396295	3.7506603	1.9375737	2.4550397	3.6138355	2.7405782	1.9283634	3.7991833	2.1551803	1.9299951	3.6582766	3.8283097	2.7234483	2.7563011	3.1128755	2.9049184	3.6341407	2.8942159	3.1265234	2.8326285	3.0157826	3.1334059	3.135325	3.0256327	1.9313331	3.0645055	2.9521796	2.2536535	3.7376908	3.1243023	1.9598633	2.7201594	2.9649941	2.3774861	3.0299043	3.1475075	3.0912201	2.7768785	2.8680811	2.4677976	2.9286457	2.8349179	3.3723847	2.2721353	3.1497702	3.1574316	3.1200619	3.7894269	3.3289041	3.3271418	3.2734951	3.4984436	3.0814731	2.7602655	3.0523296	2.8347695	1.9673843
a22a933dcd14118cb8138dd01fc6a562	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Firmicutes_bacterium_CAG.56	2.3636943	2.3514337	2.5833586	2.3270521	2.319626	2.2538015	2.3093139	3.0187251	3.0353555	2.3251398	2.3149011	2.321895	2.2711253	3.0382273	2.591967	2.8567733	2.2891068	2.4351203	2.3219104	2.5862401	2.5098851	2.5555127	2.6615356	3.0018425	2.3919824	2.5654759	2.523085	2.2581243	2.3765976	2.5889069	2.2725509	2.428142	2.26752	2.2734016	2.9492725	2.3215336	3.0057092	2.5392446	2.3289078	3.0347744	2.8376571	2.338141	2.3200247	3.0390086	2.3063042	2.9468501	3.0383171	2.2619527	2.279715	2.3432586	2.3402951	2.3473765	2.4723441	2.3284789	2.3071508	2.4208378	2.3885748	2.2701993	2.5923402	2.566469	2.4614983	3.0048049	2.3484331	2.4011755	2.8281593	2.3368013	2.3287341	3.001983	2.6243014	2.3896153	2.7193495	2.309767	2.5647495	2.511641	2.3954277	2.2641108	2.6657797	2.3087446	2.463598	2.2741581	2.7856558	2.4953131	2.5786322	2.374439	2.269324	2.2811337	2.2814676	2.2948094	2.2784631	2.462363	2.5142246	2.3016814	2.3288663	3.0213434
