ASVID	Kingdom	Phylum	Class	Order	Family	Genus	sample_30170	sample_30213	sample_30220	sample_30237	sample_30250	sample_30381	sample_30383	sample_30394	sample_30398	sample_30418	sample_30433	sample_30460	sample_30467	sample_30471	sample_30482	sample_30501	sample_30516	sample_30518	sample_30539	sample_30558	sample_30563	sample_30567	sample_30580	sample_30582	sample_30585	sample_30587	sample_30629	sample_30675	sample_30696	sample_30701	sample_30709	sample_30711	sample_30717	sample_30721	sample_30725	sample_30741	sample_30742	sample_30753	sample_30782	sample_30799	sample_30802	sample_30804	sample_30814	sample_30835	sample_30843	sample_30855	sample_30860	sample_30862	sample_30917	sample_30925	sample_30927	sample_30940	sample_30950	sample_30956	sample_30957	sample_30958	sample_30961	sample_30964	sample_30968	sample_30974	sample_30994	sample_31000	sample_31003	sample_31004	sample_31024	sample_31025	sample_31043	sample_31054	sample_31088	sample_31096	sample_31119	sample_31174	sample_31206	sample_31209	sample_31241	sample_31246	sample_31263	sample_31267	sample_31285	sample_31289	sample_31299	sample_31305	sample_31311	sample_31316	sample_31380	sample_31387	sample_31388	sample_31394	sample_31399	sample_31402	sample_31412	sample_31413	sample_31416	sample_31420	sample_31457	sample_31511	sample_31516	sample_75015	sample_75024
5fdbcbf910859787c61abdd2787462be	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	125.465183085	113.543003533	98.329466922	105.980209344	99.487645078	133.175414438	79.314001452	81.452272591	102.061105468	118.423497254	79.198148364	80.032061027	81.648719361	98.688955709	110.875400878	114.532794218	98.124884738	140.270943478	102.634943559	114.885439378	100.135563269	114.170388501	86.575848757	109.217154379	139.131025964	132.987486435	99.191721543	94.474229984	91.856770731	114.331772368	90.111670708	109.939818158	104.989282861	98.706768781	114.37082326	89.92161007	113.255845311	83.423245291	111.52100973	78.744488854	114.452223766	122.279205953	133.090428631	132.049912707	119.450410079	81.567547772	99.212222747	119.49206841	83.022788514	98.371095621	99.754065311	105.147628966	143.58156198	142.733396827	137.490760086	140.041196349	105.681808493	86.913205508	142.529650412	130.063808558	124.637839369	102.648426074	110.945655156	113.866161646	88.291514806	79.335576544	114.108833854	81.791489435	79.939681549	118.578639791	143.496793379	114.698864257	138.510776821	87.674619451	139.908972775	78.975233053	80.794219567	115.924795355	111.297051814	114.620682494	112.623344541	100.29245476	104.839300579	142.936686359	107.102046689	143.116538689	145.091180314	144.212438141	144.662386918	115.136501645	142.749162302	143.887778101	114.938464883	114.650454388	143.43482535	112.517925237	112.274318224	103.084055932	134.362255646
7a8d774ebc149e3a4db3f186814a9964	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Escherichia.Shigella	22.330109	14.495466	20.900657	21.318286	21.082411	26.184442	29.106345	29.624717	27.477606	22.926747	29.091514	29.077771	29.823871	20.950882	20.434323	14.217964	26.079059	24.41368	21.079502	17.007501	20.784417	14.367192	28.36734	15.512106	24.499338	21.509181	19.640441	27.914929	29.680601	14.723456	29.778528	16.012153	21.357346	19.97274	14.293884	29.560723	17.327216	30.019307	20.316607	29.492223	15.182011	22.640011	21.418939	25.640548	22.789283	29.817893	20.924078	24.153144	28.483977	20.608635	20.500031	17.495675	24.611631	25.110499	25.674732	25.292842	20.399765	29.59888	25.131148	23.868162	25.891708	19.296978	20.442786	14.293478	29.701824	29.08329	14.732569	29.844242	28.993061	22.985577	23.065086	24.026924	23.040838	29.084961	22.503365	29.304791	28.757619	26.4665	19.690941	14.701456	15.899605	19.45076	21.268445	23.989624	20.204393	21.953147	21.745568	24.056465	21.770586	15.891212	21.348254	21.817504	14.410108	18.131474	21.527184	16.800413	19.719968	20.315521	21.618977
7744ee0171a4b767f8815c6455103d7e	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Agathobacter	22.07445396	25.06575226	25.96010079	24.76908093	25.75434133	22.01222756	25.99612729	25.75040718	24.03459949	22.51629123	26.01321427	25.91455478	25.72457452	25.89770598	24.24771645	24.97390231	24.23037142	21.50927996	25.30408099	24.36388383	25.72645464	24.99882555	25.28300427	25.49068871	21.56496149	21.66263968	26.10172979	24.62134799	24.90082946	24.90504376	25.01971644	25.28555612	24.90428709	26.10253097	24.98328456	25.01321287	24.53589244	25.53763325	24.17793581	26.03212068	24.79520688	22.25476275	21.65524958	22.03606883	22.43924044	25.73298606	25.82866286	22.57705945	25.63891623	26.01814878	25.84104307	25.68133121	21.33415706	21.38523873	21.72321792	21.53976453	25.00666037	25.26439968	21.39693973	21.99059283	22.48374963	25.67423513	24.23595088	25.05794419	25.135849	26.00002874	24.93601768	25.70953118	25.935669	22.51208211	21.28433984	22.8680115	21.50137281	25.21091297	21.40850424	26.01481446	25.85677788	23.03681567	24.3397558	24.86687678	24.91873799	25.9829141	24.94534946	21.34957176	24.84160499	21.24519188	21.1711832	21.29065941	21.18558387	24.55173224	21.24400847	21.21378218	24.87649118	24.17324307	21.22356952	24.75173718	24.19160479	25.3991126	21.61385391
4c13e11c59ed3c940d380a0f33188cc9	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium	54.517049337	51.226051404	53.679737013	51.547748002	53.325909618	53.900837509	52.82992337	53.032328749	53.750882199	54.499320491	52.812167355	52.891178476	53.054600285	53.572249628	50.484109079	51.012340074	53.785987745	54.008756013	52.504376627	50.253082763	53.24490227	51.08228667	53.264334937	52.146609776	54.033184636	54.441807637	53.795148848	53.555384077	53.377885795	50.956872581	53.362115229	51.835316742	51.80085051	53.836111399	51.041429612	53.397567745	50.616112445	53.188306048	50.339117186	52.832388284	50.813672135	54.540738152	54.44213559	53.982306631	54.520430571	53.048715886	53.445124059	54.330646145	53.036026492	53.756873912	53.42134856	52.759470656	53.953748767	53.950839958	53.933541464	53.976398522	51.877978859	53.285704481	53.951072373	54.234117507	53.998564811	52.973120697	50.463649568	51.182479503	53.361394916	52.820358372	51.016311978	53.065393727	52.865396976	54.494581225	54.048246561	54.327166898	54.183281628	53.289472762	54.190837958	52.833758522	52.90554888	53.975477102	50.560615561	50.882071838	51.141203221	53.557287817	51.866831784	53.998638438	51.551439575	54.139419882	54.075724331	53.963970279	54.092715001	50.453095325	54.17825738	54.118879983	50.856431495	50.050370888	54.147862898	50.950197285	50.289572601	52.590069537	54.394139668
d10716680579ff0bcf3e5dc53a1cb619	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Akkermansiaceae	Akkermansia	16.51413065	12.25245021	17.21251573	16.49342675	17.16208065	13.10649068	11.03799099	10.72025976	12.64811238	16.33530739	11.03862819	11.0982311	10.56348492	17.19401136	15.47273972	11.99290403	13.88868516	14.14798943	16.78294953	13.3123794	16.94219319	12.11191284	11.85112727	13.27562825	14.16795122	16.61986314	16.50087053	12.29233193	10.76088103	12.26645468	10.69461834	13.43308369	16.63212787	16.72022613	12.05056897	10.91413601	13.66864289	10.47106398	15.33627796	10.71280968	12.47538913	16.45923666	16.66623185	13.564538	16.42140651	10.5653974	17.11929107	15.2769504	11.65287314	17.06860257	16.85052239	14.73947031	13.93021444	13.69969239	13.40657907	13.66948605	16.08573447	10.84605566	13.6942237	15.03102545	13.56717076	15.91902872	15.46838859	12.11332134	10.79533206	11.05015939	12.29855223	10.55184284	11.15449357	16.28073888	14.85819615	15.47300516	15.21840804	11.2684215	15.48795118	10.87188736	11.37036136	13.33366973	15.06013454	12.21984652	13.05070637	16.27756296	16.607624	14.31496494	15.81958452	15.6062362	15.52936877	14.20637152	15.56049037	12.7364381	15.97508103	15.60915287	12.03660758	13.89065761	15.81021504	13.50329039	14.95478964	16.35993382	16.43214522
8994967a8e7c878ad16a3bb998fa8ce5	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter	7.799810328	12.1900564	6.6859228	7.054309	6.6663567	6.722510855	19.934210682	18.298980833	12.889618655	9.162972117	20.037078627	19.565821138	17.990829707	6.6835626	8.0351719	12.4684618	14.458373862	5.561602678	6.9237754	10.6374489	6.9057676	12.3327951	17.292411088	11.1411517	5.722940079	6.569027648	7.5681921	14.884001449	14.790801319	12.106576	15.125218659	10.868601	6.9452392	7.3116746	12.4015369	15.239856984	10.2856471	16.947972849	8.1684477	19.696728234	11.8120156	8.321158733	6.560895301	6.936867509	8.927076511	18.034995319	6.7425832	9.034382709	18.852830576	6.8714783	7.0579331	9.4753283	5.029071648	5.118315644	5.987002305	5.536098615	7.6180212	16.240984212	5.150869041	7.177760079	8.270715296	8.0797579	8.0352649	12.355662	15.589584439	19.986568271	12.0804498	17.902381237	19.76865681	9.124029503	5.08886822	10.069440403	5.776514969	16.484586951	5.579027582	19.7985862	19.626108626	9.845286211	8.5569307	12.1473589	11.1726621	7.7818125	6.9882887	5.152091112	7.8651564	5.145839397	4.923958404	4.968034364	4.968409137	11.4021926	5.216005075	5.055920083	12.3749922	9.8665983	5.12158801	10.5667142	8.6225112	7.4553922	6.383931643
3fb440e89f5d5739309fb74e9a96ed90	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella_9	21.732068973	28.491769051	17.484425934	18.131061542	17.42794396	21.54756621	20.917432632	21.676814342	22.060881092	21.853813752	20.868113695	21.044632685	21.854501961	17.474474826	20.062763095	29.039085569	21.523117217	21.245837561	17.914701552	25.307762156	17.913264687	28.77068235	21.507874876	26.423312785	21.298819892	21.480859911	19.281737157	21.891763809	22.425195222	28.307209025	22.466160674	25.858556555	17.922941195	18.764172623	28.906029552	22.408824479	24.61754952	22.272232417	20.324236401	21.171629388	27.706081574	21.842700318	21.470043924	21.549999153	21.853997923	21.837781035	17.589395066	21.86601467	21.03431094	17.867920712	18.230096157	23.091865324	21.121052702	21.182025377	21.38756489	21.29916851	19.290363954	22.203274952	21.189271439	21.589537598	21.746065735	20.279608956	20.0620819	28.822697826	22.425408553	20.880045222	28.258151326	21.891300079	20.92547018	21.862553647	21.07458147	21.868428861	21.29968984	21.910645654	21.221526433	21.062352258	20.879117584	21.986932527	21.122163688	28.384942641	26.435926489	19.704784515	18.014193936	21.127685183	19.775007523	21.058838088	20.947781996	21.069903168	20.973938687	26.859854651	21.056912929	21.016851901	28.840990303	23.743013796	21.031861445	25.204154501	21.239758341	18.996744153	21.425388536
2e89171587049da1b519f44e0dce1f63	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Subdoligranulum	45.098898277	45.88806668	48.969557505	48.891647919	49.003458968	41.272542285	37.986216079	37.976693316	40.601156266	44.885218701	37.964453713	38.118792674	37.875671706	48.977827587	48.384839898	45.733744547	41.736660249	42.37254031	48.908505816	46.865399312	48.871807224	45.811214461	39.261716049	46.451650933	42.411046259	45.155835028	48.450075814	40.028481532	38.477043295	45.953073014	38.39623268	46.632801237	48.93956134	48.597345189	45.77214798	38.621024861	47.051275604	37.971814184	48.315085954	37.714967557	46.136339648	45.06053824	45.201728954	41.774243977	44.993317554	37.8696154	48.952398903	43.708620268	38.787125077	48.859002465	48.771851941	47.397347395	42.117903878	41.892717553	41.592159464	41.88158068	48.542831594	38.416354053	41.887847851	43.412670305	41.777952418	48.20389773	48.386177601	45.791850679	38.471414634	37.984628793	45.965268648	37.879987557	38.131428113	44.828594091	43.10061056	43.873350921	43.566583332	38.783395446	43.83756038	37.853006146	38.369657562	41.518813655	48.073708879	45.933027038	46.496141315	48.341283985	48.910832045	42.528965172	48.418854412	43.910362049	43.777347924	42.395431754	43.823083852	46.400131727	44.303966834	43.894433365	45.798120314	47.334843083	44.115980856	46.866236106	48.051425928	48.593262454	44.930004612
efc781dff72f4542c6b9d02fb5fd9e32	Bacteria	Firmicutes	Clostridia	Clostridiales	Christensenellaceae	Christensenellaceae_R.7_group	20.1032261569	25.3096022347	23.5403122181	23.1488939763	23.440651489	15.6120151908	26.9223348365	25.4935450387	21.9314231119	21.3979241147	26.9936625595	26.6884737868	25.1633069377	23.5114436441	23.29738094	25.3791424882	24.3149162189	15.2296006534	23.3375138468	24.3763642496	23.5208153022	25.3362810016	25.3606947592	25.0849261418	15.4415954238	18.8278504645	23.94989478	23.5476918284	22.4378960585	25.2034843229	22.7550027057	24.8841923649	23.1668958475	23.8492894779	25.3567527295	23.0272001611	24.3153065292	24.3035972269	23.3184462428	26.5710685169	25.0368579997	20.6458979513	18.8610599701	16.271777387	21.2385257935	25.1986313936	23.5033286841	20.2643422462	26.4471752133	23.6382059455	23.6322080598	24.5115807143	14.376720205	14.2630913338	15.0231405777	14.7395988821	23.4754193866	23.8550336614	14.2957184301	17.9573627677	17.7889698418	23.9582809194	23.2920362387	25.3721874267	23.2954716848	26.9601807433	25.2070891226	25.0880161909	26.8611061718	21.3119993601	15.3569435436	21.5223409326	16.534738227	24.2771764409	16.5585095806	26.7402348066	26.8754307129	19.3628522554	23.544124103	25.2024458088	24.8384910869	23.9802838448	23.2018492149	14.9027224559	23.498423613	16.1546052315	15.8077389302	14.5719340007	15.8947812235	24.7643026265	16.605295018	16.0505305099	25.2976619943	23.9842853926	16.3312543208	24.5234588764	23.5032543795	23.5891202728	18.4275796933
b856dc356e95110b100c5c582ac0583c	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	13.923667144	12.0319009874	18.4095631993	16.6748485705	18.1920880481	13.9454862821	18.9115400204	18.3199193692	16.177513047	14.4448100457	18.9507195177	18.7678048619	18.2157121286	18.3396036818	15.1087428349	11.6693358133	16.6364011527	13.39646184	17.4123858599	12.725588895	17.914861473	11.8224437805	17.8574556274	13.5233972069	13.4555581506	13.440951838	17.6931050551	16.9341626245	17.0285015333	11.9301631495	17.1514016089	13.5483462855	16.9370163611	17.9470148823	11.7418472078	17.1745088314	13.2589091014	17.831298918	14.9006662375	18.8438036001	12.0876211925	14.1243605893	13.4304625672	13.966310102	14.3490592947	18.2321336545	18.1988268971	14.5196996147	18.4594427411	18.2848028625	17.8960313819	15.3446479609	13.2416135458	13.3146353929	13.6537365067	13.4668154997	16.3848136288	17.5480191658	13.3272942324	13.8723138753	14.437504183	16.6951785606	15.0948472245	11.8675174647	17.3093770141	18.9310611352	11.9894758728	18.1833819268	18.8413051685	14.4362993808	13.1181945732	14.8684020996	13.3324945691	17.6089880029	13.2194668661	18.87078596	18.7719900976	15.0206174091	14.7049993093	11.8490246883	12.8367728751	17.343112717	16.9395779467	13.2241543439	15.9527710385	13.0320965958	12.9463897288	13.1720550905	12.9616075422	12.2067057404	12.9986058148	12.9922130975	11.6483769766	13.2448819497	12.9856345857	13.2294690421	14.4736030224	16.9947075958	13.3930595268
f4cf4740a5952d09fede0f858f6d712c	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	32.649074861	30.011880633	53.227330377	47.137549341	52.478719682	32.265363051	53.916205394	52.245935892	42.881382358	34.953717947	54.03082517	53.422575082	52.02902649	52.985656182	41.504815562	28.700421491	44.217629381	29.740096418	49.720893466	32.719729888	51.467430295	29.25747474	49.830188882	35.39186469	30.010808021	30.57389087	50.563192918	46.106466867	47.345959109	29.673941385	47.965303532	35.531605379	48.068798835	51.495467499	28.964595693	47.951864007	34.640963929	50.835077792	40.756238682	53.994064594	30.277574852	33.559495023	30.54324283	32.398227971	34.543987221	52.081848582	52.485711966	35.220160596	51.952559451	52.756079376	51.371207651	42.037819506	28.850817585	29.083532514	30.794436705	29.852991537	46.015683163	49.39610597	29.143523153	32.195849794	34.713196969	47.000089991	41.456492104	29.409793275	48.603166064	53.954255304	29.884898487	51.931534701	53.588284954	34.923475541	28.653786553	36.795460693	29.723664747	49.245675969	29.279810465	53.953154507	53.188014921	37.568266515	39.999760582	29.384441992	33.001633698	49.306833248	48.068532337	28.949396753	44.467939481	28.493719786	28.147320415	28.658283483	28.213016161	30.770341407	28.510074528	28.346384961	28.644849455	34.670999053	28.402667819	34.483265932	39.183718316	48.165207546	30.327527299
9a59097e786a3520a3ff40ec486216c0	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Acidaminococcaceae	Phascolarctobacterium	15.641399018	17.88755219	13.319309028	14.57711033	13.477442152	17.347093194	9.174478287	9.674017805	12.75595715	14.701048634	9.146917002	9.305386099	9.747068999	13.369986192	15.703278228	18.150458584	11.916519781	18.084303411	14.040487858	17.406031677	13.674046153	18.039429792	10.337956067	16.812492029	17.945560889	16.536398636	13.824841394	11.589556013	11.428022213	17.963996881	11.168877168	16.797937748	14.38767802	13.644222081	18.098021604	11.117505307	17.020270767	10.108012717	15.853525688	9.150880268	17.853485675	15.243999662	16.5303403	17.092938565	14.837860811	9.731161305	13.470807077	15.0357208	9.721769398	13.405626978	13.685068342	15.506302622	18.618476436	18.614061662	17.919832439	18.253676213	14.777927725	10.614839229	18.588323174	16.52462064	16.015858138	14.542751257	15.713388621	18.005869963	10.87557679	9.170133006	17.920730613	9.776850029	9.266911363	14.733469078	18.272434259	14.276207447	17.589340678	10.645697128	17.677279049	9.156093841	9.374833189	14.788484263	15.989791535	18.023105055	17.314121774	14.075499015	14.384737925	18.38665971	15.088816937	17.998106811	18.200863182	18.580062129	18.153545918	17.773789058	17.811609156	18.065973578	18.167711706	17.03766703	17.940572014	17.036360998	16.158232295	14.335080835	16.739578296
913381eeccdda389c55f63eea8de1d3d	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae_UCG.002	39.3887096958	46.6504369153	32.3151685861	33.6592570142	32.3337172672	31.5093138401	39.6767654903	38.3862379532	37.3025780688	40.5430696915	39.7186156879	39.5887134624	37.9963017426	32.3304523841	36.3473740607	47.3759254476	40.5956304109	31.9975885163	33.1532700598	42.931926004	32.9674175196	47.0297637785	39.3936924286	43.8525424453	32.263707081	38.0502450382	34.5424519118	38.3591709647	35.9446926208	46.4881401113	36.1926549739	43.2298692263	33.3354732309	33.8839293635	47.2056991438	36.6610147307	41.9849339526	37.3055678804	36.7085171663	39.1220787456	45.7761203246	39.9384835352	38.1171206511	32.6074412751	40.4775092922	38.0228435585	32.5084457318	38.3792360805	39.9570910434	32.7815134939	33.3203516135	39.5592140254	30.9051693863	30.6329460903	31.1715321568	31.1295844277	35.0342528314	37.257495463	30.6636597134	35.725928768	34.1656921553	35.9994362436	36.3518232711	47.0694260921	36.7930727192	39.7062009529	46.4131621115	37.9319754857	39.751392185	40.4087630809	32.6751420388	39.7781417717	34.3371002992	37.9601833567	34.5595141093	39.3975616496	39.9754150648	35.5575002259	37.6501595846	46.6021319661	44.1203594449	35.1333391	33.4346882888	31.7665302529	35.7217386918	34.145925151	33.6293241881	31.3049487977	33.7678658597	44.8107575378	34.915646974	34.0051050532	47.1691551993	41.0407110402	34.4731458458	42.6351962117	37.8634228091	34.4887648566	37.432417568
4fd75e97dd0b872243d205832b6de91a	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Romboutsia	7.02943327	6.53954056	11.351629532	9.912260724	11.163476063	6.732670529	12.252360997	11.785767282	9.438114512	7.595829634	12.283433682	12.123594009	11.7184134	11.291562358	8.687405907	6.260153755	9.858738751	6.172186404	10.52824974	6.951301285	10.955894291	6.376156498	11.215334734	7.694662988	6.236751846	6.541002648	10.844571324	10.261044459	10.496148807	6.441892531	10.653266264	7.684550143	10.123797628	11.03142751	6.314695941	10.66034541	7.367560227	11.393874045	8.524627407	12.252871483	6.542406218	7.247567312	6.538304058	6.796124978	7.496092072	11.732630188	11.178575125	7.603391463	11.767714941	11.267981403	10.957847335	9.059815745	5.929294467	5.959925063	6.375797544	6.149817762	9.731217442	11.037707222	5.974285395	6.835544166	7.3861364	10.051824962	8.675552446	6.417672005	10.823934611	12.263700318	6.489875158	11.691695333	12.171796059	7.585048438	5.966871156	8.020993723	6.241047843	11.024842035	6.156594818	12.251679036	12.07862786	8.100164542	8.403242497	6.376867193	7.110376311	10.570978374	10.131304911	5.990919103	9.390829941	5.986765373	5.912779688	5.912147812	5.927437394	6.595920466	6.025841532	5.957816799	6.230827506	7.306371226	5.988743379	7.376025106	8.212455002	10.234338009	6.473014547
6f6168b90fa3f70f9b13cc29d39f4692	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	25.3555512484	28.3912551467	26.1305612773	27.2789924462	26.3037178522	23.661582588	15.8586348341	15.7744017317	19.4539848172	24.2129760844	15.8541119838	15.9601525679	15.668664213	26.184219426	28.0136073545	28.5384984033	19.9319143529	25.5709536522	26.7766174612	28.6055976876	26.4005980434	28.4850457449	17.1611651255	27.7452753662	25.3962166981	26.6819213154	26.2567581113	18.3335660612	16.8956319597	28.5117836144	16.641944116	27.8564375167	27.1304350521	26.1850105646	28.5147921628	16.7656414293	28.3608409721	15.7465536217	28.1102361858	15.5476906264	28.5319719973	24.8165481133	26.7504280932	23.8968476589	24.4137929791	15.6631994781	26.2623477878	23.5274223417	16.6806184354	26.136315422	26.3426613761	27.1426339429	25.7975633149	25.3883486427	24.4581914897	24.9834005938	27.2329826262	16.4048701468	25.3530640006	24.8405434863	22.937017241	26.7741123267	28.024209192	28.4386164868	16.4948519316	15.8750953647	28.478214007	15.6719304271	16.002853634	24.1914442668	26.7820574525	23.0889919298	26.2739851619	16.8194326606	26.7677315332	15.6936146356	16.2511279375	21.6246558221	28.0751563217	28.5552053236	28.2600929377	26.4210681625	27.1078950295	26.1282101175	27.4454463565	27.4578437476	27.7960280703	26.2199256639	27.7356258158	28.6382211029	27.806912926	27.624817758	28.6011414992	28.5757455918	27.763786871	28.2478440015	28.2220694147	26.8417948992	26.755032352
2b451c9db3dbbaf2a9791655bcca78ad	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Dialister	19.972880201	13.274140469	13.537408193	12.523451981	13.355544092	19.057671009	14.517028539	14.659925325	17.036468042	19.597890759	14.49883212	14.622459397	14.626166237	13.482606019	12.153244843	13.220952865	17.256700065	19.695365233	12.981995953	12.502554751	13.352425552	13.229062952	15.525821142	13.548249771	19.682036164	20.180678628	13.743770839	16.338845705	15.527515821	13.123115484	15.386363201	13.34036704	12.632331592	13.720448362	13.222202025	15.483234937	12.621809565	14.785219879	12.104278068	14.356480081	12.997577243	19.854475203	20.187013462	19.163323843	19.688322655	14.618161235	13.427533124	19.242382382	15.099008192	13.605215298	13.467416752	13.555474283	19.80741692	19.775135487	19.402346465	19.653057361	12.783876902	15.202495212	19.765559574	19.592255533	18.771201154	13.415763735	12.142832849	13.283865131	15.316923888	14.517147617	13.147968917	14.637256285	14.623525896	19.585437061	19.93681566	19.025972104	19.94418335	15.406952596	20.033254452	14.432230608	14.78174821	18.21395633	12.283294306	13.093385462	13.044720577	13.659527392	12.672251305	19.829541077	12.661886162	20.086892592	20.037549326	19.841439503	20.052676826	12.742833762	20.119557853	20.072418092	13.124926884	12.258672332	20.093907338	12.839129708	12.158703195	13.115397467	20.144229388
dadcf0c13be55ba1317eea59493e0643	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	15.889167214	14.545763485	21.060200718	19.784280147	20.931697426	17.914908912	25.358401282	26.131509972	22.286188519	16.893139144	25.325554636	25.337919592	26.434249623	21.017077203	18.340449499	14.195292943	21.065647378	15.978857707	20.313050335	15.66575493	20.643338688	14.350521217	24.296886152	15.959431526	16.114106124	14.858493418	20.203176659	23.329283132	25.608857015	14.516395634	25.909893654	16.093450897	20.000595558	20.480293228	14.269840944	25.649624487	16.163036109	26.712834024	18.148416961	25.988939819	14.74538245	16.354388518	14.805596844	17.622835757	16.705871706	26.426113572	20.900196403	17.718971518	24.445440661	20.894240619	20.562899872	17.855035323	15.686154516	15.992792622	17.017564893	16.405079879	19.343196773	25.871099324	16.026234053	16.58533432	18.616580987	19.3363732	18.331338918	14.369656908	25.969414103	25.308874823	14.565537311	26.463908968	25.177693678	16.931393457	14.936306404	18.085715788	15.310550385	25.097016763	14.8915103	25.703822939	24.825091395	20.012345613	17.849942715	14.447028194	15.502789678	19.88355079	19.982066602	15.463918561	18.956778518	14.364555531	14.168460516	15.376014981	14.200520745	15.000716689	14.122161503	14.264467239	14.221770069	16.332746842	14.16629488	16.019507789	17.673021607	19.807457643	14.835836262
d610ec12863fbb961a4c7038b7bee4b4	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Klebsiella	4.8464918	9.0777749	8.7576579	9.5194131	8.8930118	6.1682807	6.6338197	7.0371478	6.4856733	4.9814469	6.6152449	6.659865	7.1619666	8.7987487	9.8194608	9.1222339	5.8058134	5.6046484	9.1766957	9.6159269	8.9016626	9.1139339	6.5572466	8.8525018	5.6233097	4.6592667	8.6260146	6.5450476	7.3230135	9.1883198	7.3580391	9.0012346	9.435803	8.6370721	9.1201019	7.253397	9.5205914	7.3543322	9.8586364	6.8464843	9.2749435	4.9245509	4.6330023	5.9762574	4.9464637	7.154923	8.8416794	5.4080729	6.4526359	8.7124949	8.8198941	8.8114431	5.6604126	5.8012971	5.9927436	5.858208	9.3411871	7.1962615	5.8072196	5.384278	6.041124	8.8832191	9.8272136	9.0736571	7.3004428	6.615675	9.1693748	7.1801506	6.5950816	5.0054784	5.2074457	5.3255	5.1691498	6.9310531	5.0120466	6.7478081	6.4988754	6.2167578	9.7347053	9.2111505	9.2268763	8.6943201	9.4074771	5.4800342	9.4377125	4.8696685	4.8302989	5.5032478	4.8332004	9.4545102	4.6952949	4.8394054	9.1916504	9.7805165	4.7537438	9.3659043	9.8285447	9.0909674	4.7060656
365d8272de493d2fd29990c996c0b16c	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea	11.93395225	10.03748847	15.16932048	13.77209343	14.99466828	11.25651696	17.3964441	16.93178975	14.42292484	12.58734608	17.42586956	17.2695747	16.86524221	15.11307633	12.50869686	9.7470153	14.94630228	10.66429519	14.36551989	10.59195103	14.77022984	9.86940936	16.34264456	11.23637922	10.74651864	11.3525533	14.59064279	15.32458079	15.54058968	9.95493234	15.72299659	11.25558491	13.98328617	14.79534144	9.80492076	15.74067528	11.02130063	16.53794879	12.34119514	17.40542287	10.08100006	12.19404421	11.35287633	11.37094594	12.47983252	16.87962243	14.99951463	12.50047094	16.90168234	15.06785084	14.75483811	12.69990392	10.34600714	10.36551277	10.8481779	10.59704775	13.53678468	16.14535274	10.38261582	11.55601504	12.08116354	13.78663092	12.49745597	9.90591206	15.92311491	17.40548891	10.00261008	16.83830459	17.31355843	12.57090835	10.47506499	13.00327156	10.85154863	16.12573001	10.77100357	17.40232062	17.2171337	12.92020063	12.18354088	9.88975711	10.68254619	14.30857188	13.98502507	10.45612177	13.18884944	10.56877138	10.46474243	10.34793834	10.48731961	10.17600441	10.65057237	10.53158221	9.72951218	11.00779806	10.58889733	10.99773767	11.99723735	14.0285505	11.25000308
